Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Ponce Arellano;210026;U05;1938;1941;1990;1990;2;3;32;1;0;5;0;L140026;1938;1960;x
Portales Mourgues;210027;U05;1930;1930;1990;1990;2;4;640;1;0;5;0;L140027;1930;1942;x
Quezada Calvo;210028;U05;1944;1990;1990;1990;3;3;64;0;0;5;0;L140028;1944;1960;x
Schwarzenberg;210029;U05;1943;1990;1990;1990;3;4;256;0;0;5;0;L140029;1943;1960;x
Telléz Castro;210030;U05;1930;1940;1990;1990;2;3;2;1;0;5;0;L140030;1930;1946;x
Urcullu de la Vega;210031;U05;1938;1942;1945;1990;2;4;0;2;0;5;0;L140031;1938;1960;x
Urrutía;210032;U05;1930;1930;1990;1990;2;3;0;0;0;5;0;L140032;1930;1945;x
Vidal Merino;210033;U05;1943;1990;1990;1990;3;3;1;0;0;5;0;L140033;1943;1960;x
Vidal Otero;210034;U05;1942;1990;1990;1990;3;3;128;0;0;4;0;L140034;1942;1960;x
Vidal Vargas;210035;U05;1930;1939;1990;1990;2;3;0;1;0;5;0;L140035;1930;1946;x
Vignola Cortes;210036;U05;1930;1930;1990;1990;2;5;516;1;0;5;0;L140036;1930;1939;x
Allard Pinto;210037;U05;1930;1939;1943;1990;2;4;0;2;0;5;1;L140037;1930;1946;x
Alvarez Jaramillo;210038;U05;1941;1945;1990;1990;3;4;0;1;0;5;1;L140038;1941;1960;x
Consiglio Rebora;210039;U05;1930;1990;1990;1990;3;3;0;0;0;5;1;L140039;1930;1947;x
de la Motte du Portail;210040;U05;1930;1930;1930;1930;0;4;8704;1;0;5;1;L140040;1930;1940;x
Gallego Fernandez;210041;U05;1939;1990;1990;1990;3;5;4096;0;0;5;1;L140041;1939;1960;x
Garcia Castelblanco;210042;U05;1938;1943;1990;1990;2;3;0;1;0;5;1;L140042;1938;1960;x
Gerken Mahn;210043;U05;1938;1942;1944;1990;2;4;0;2;0;5;1;L140043;1938;1960;x
Gomez Carreño;210044;U05;1930;1930;1990;1990;2;5;4608;1;0;5;1;L140044;1930;1943;x
Gustavo Silva;210045;U05;1938;1943;1944;1990;2;4;1024;2;0;5;1;L140045;1938;1960;x
Kulzcewski Garcia;210046;U05;1943;1990;1990;1990;3;3;0;0;0;3;1;L140046;1943;1960;x
Laréns Quijada;210047;U05;1944;1990;1990;1990;3;4;1024;0;0;5;1;L140047;1944;1960;x
Meriño Bielich;210048;U05;1930;1939;1943;1990;1;4;0;2;0;5;1;L140048;1930;1947;x
O'Ryan Orrego;210049;U05;1938;1939;1942;1990;2;3;0;2;0;5;1;L140049;1938;1943;x
Reyes del Rio;210050;U05;1941;1943;1945;1990;2;3;0;2;0;5;1;L140050;1941;1960;x
Rodriguez Sepulveda;210051;U05;1937;1990;1990;1990;3;3;0;0;0;5;1;L140051;1937;1944;x
von Schröders Sarratea;210052;U05;1940;1990;1990;1990;3;3;0;0;0;5;1;L140052;1940;1960;x
Aracena Aguilar;210053;U05;1939;1941;1942;1946;1;4;0;1;0;5;2;L140053;1939;1960;x
Barros Ortiz;210054;U05;1941;1990;1990;1990;3;3;0;0;0;5;2;L140054;1941;1960;x
Castro Lopez;210055;U05;1930;1939;1990;1990;2;3;0;1;0;5;2;L140055;1930;1942;x
Celedon Palma;210056;U05;1938;1942;1990;1990;2;3;0;1;0;5;2;L140056;1938;1946;x
Cellejas Rojas;210057;U05;1937;1942;1990;1990;2;4;131072;1;0;5;2;L140057;1937;1960;x
Francke Mariotti;210058;U05;1943;1990;1990;1990;3;3;32768;0;0;5;2;L140058;1943;1960;x
Gonzalez Nolle;210059;U05;1938;1990;1990;1990;3;3;65536;0;0;5;2;L140059;1938;1944;x
Grove Vallejo;210060;U05;1930;1990;1990;1990;3;3;0;0;0;1;2;L140060;1930;1938;x
Herreros Walker;210061;U05;1940;1944;1990;1990;3;4;131072;1;0;5;2;L140061;1940;1960;x
Merino Benitez;210062;U05;1930;1941;1990;1990;2;3;0;1;0;5;2;L140062;1930;1947;x
Mujica Gamboa;210063;U05;1942;1990;1990;1990;3;5;4096;0;0;5;2;L140063;1942;1960;x
Nuñez Morgado;210064;U05;1944;1990;1990;1990;3;3;0;0;0;4;2;L140064;1944;1960;x
Puga Monsalve;210065;U05;1943;1946;1990;1990;3;4;0;1;0;5;2;L140065;1943;1960;x
Sarazua Téran;210066;U05;1941;1990;1990;1990;3;3;16384;0;0;5;2;L140066;1941;1960;x
Tovarias Arroyo;210067;U05;1939;1941;1990;1990;2;4;0;1;0;5;2;L140067;1939;1960;x
Vergara Montero;210068;U05;1930;1939;1990;1990;2;3;0;1;0;5;2;L140068;1930;1960;x
Yuself Urrea;210069;U05;1938;1941;1945;1990;2;4;0;2;0;5;2;L140069;1938;1960;x
Ibáñez;210070;U05;1908;1908;1908;1935;1;4;0;3;0;5;0;294;1908;1935;x
Talavera;210071;U05;1908;1908;1935;1935;2;3;0;2;0;5;0;295;1908;1935;x
Dartnell;210072;U05;1908;1935;1935;1935;3;3;0;2;0;5;0;unknown;1908;1935;x
Garin;210073;U05;1908;1935;1935;1935;3;3;0;2;0;5;0;296;1908;1935;x
Bennett;210074;U05;1908;1935;1935;1935;3;3;0;2;0;5;0;unknown;1908;1935;x
Neff;210075;U05;1908;1908;1908;1935;1;4;0;3;0;5;1;297;1908;1935;x
Ward;210076;U05;1908;1935;1935;1935;3;3;0;2;0;5;1;unknown;1908;1935;x
Soublette;210077;U05;1908;1935;1935;1935;3;3;0;2;0;5;1;unknown;1908;1935;x
Merro;210078;U05;1908;1908;1935;1935;2;5;0;2;0;5;0;298;1908;1935;x
Naschold Argomedo;210079;U05;1908;1908;1935;1935;2;5;0;2;0;5;0;299;1908;1935;x
Tellez Cracamo;210080;U05;1908;1908;1935;1935;2;5;0;2;0;5;0;300;1908;1935;x
Ekdahl Anglin;210081;U05;1908;1908;1935;1935;2;5;0;2;0;5;0;301;1908;1935;x
Videla;210082;U05;1908;1908;1935;1935;2;5;0;2;0;5;0;302;1908;1935;x
Ledesma;210083;U05;1908;1908;1935;1935;2;5;0;2;0;5;0;303;1908;1935;x
Sez Morales;210084;U05;1908;1908;1935;1935;2;5;0;2;0;5;0;304;1908;1935;x
Gomaz Arcos;210085;U05;1908;1908;1935;1935;2;5;0;2;0;5;0;305;1908;1935;x
Holley;210086;U05;1897;1897;1904;1935;2;5;512;2;0;5;0;306;1897;1914;x
Körner;210087;U05;1897;1897;1911;1935;2;5;512;2;0;5;0;307;1897;1920;x
Pinto A.;210088;U05;1897;1911;1914;1935;2;5;0;2;0;5;0;308;1897;1924;x
Pinto M.;210089;U05;1897;1897;1897;1935;2;5;512;2;0;5;0;309;1897;1899;x
