Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Votsis;931548;URO;1930;1930;1990;1990;2;5;4608;1;0;5;1;L31548;1930;1960;x
Voulgaris;931549;URO;1937;1942;1945;1990;2;4;0;2;0;4;1;L31549;1937;1960;x
Anagnostopoulos;931550;URO;1940;1990;1990;1990;3;3;0;0;0;4;2;L31550;1940;1960;x
Geanados;931552;URO;1930;1939;1990;1990;2;3;8192;1;0;4;2;L31552;1930;1960;x
Kaleandros;931553;URO;1945;1990;1990;1990;3;3;0;0;0;4;2;L31553;1945;1960;x
Katassos;931554;URO;1930;1990;1990;1990;3;3;0;0;0;4;2;L31554;1930;1960;x
Kellas;931555;URO;1944;1990;1990;1990;3;3;4096;0;0;4;2;L31555;1944;1960;x
Palitseas;931556;URO;1939;1990;1990;1990;3;3;0;0;0;4;2;L31556;1939;1960;x
Papagos;931557;URO;1930;1930;1930;1990;1;3;512;1;0;4;2;L31557;1930;1960;x
Papanikolaou;931558;URO;1944;1946;1990;1990;2;3;0;1;0;4;2;L31558;1944;1960;x
Perrikos;931559;URO;1938;1990;1990;1990;3;3;0;0;0;4;2;L31559;1938;1960;x
Stathakis;931560;URO;1930;1990;1990;1990;3;3;0;0;0;4;2;L31560;1930;1960;x
Theodoropoulos;931561;URO;1938;1990;1990;1990;3;3;0;0;0;4;2;L31561;1938;1960;x
Bakopoulos;931562;URO;1930;1937;1990;1990;2;3;1;1;0;5;0;L31562;1930;1960;x
Spiliotopoulos;931563;URO;1937;1942;1945;1990;2;4;4;2;0;5;0;L31563;1937;1960;x
