Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Darlan;910034;U06;1930;1930;1930;1941;1;7;4096;3;0;5;1;L380034;1930;1960;x
Decoux;910035;U06;1930;1939;1990;1990;2;6;1536;2;0;4;1;L380035;1930;1960;x
de Geffrier;910036;U06;1941;1990;1990;1990;3;4;0;1;0;5;1;L380036;1941;1960;x
de Laborde;910037;U06;1930;1930;1938;1990;1;4;0;2;0;5;1;L380037;1938;1960;x
Escudier;910038;U06;1938;1990;1990;1990;3;4;0;1;0;5;1;L380038;1938;1960;x
Esteva;910039;U06;1930;1930;1940;1990;1;5;1024;2;0;4;1;L380039;1930;1960;x
Gensoul;910040;U06;1930;1937;1940;1990;2;7;8192;3;0;5;1;L380040;1930;1960;x
Godfroy;910041;U06;1930;1940;1990;1990;2;4;8704;2;0;5;1;L380041;1930;1960;x
Ibbert;910042;U06;1942;1944;1990;1990;2;4;0;2;0;5;1;L380042;1942;1960;x
Luc;910043;U06;1930;1939;1990;1990;2;4;0;2;0;5;1;L380043;1930;1960;x
Baltus;910044;U06;1937;1990;1990;1990;3;4;0;1;0;5;2;L380044;1937;1960;x
Bergeret;910045;U06;1938;1941;1990;1990;2;5;0;2;0;5;2;L380045;1938;1960;x
Bouscat;910046;U06;1938;1942;1990;1990;2;5;16384;2;0;5;2;L380046;1938;1960;x
Clostermann;910047;U06;1943;1990;1990;1990;3;4;4096;1;0;5;2;L380047;1943;1960;x
d'Arnaud de Vitrolles;910048;U06;1930;1939;1990;1990;2;6;0;2;0;5;2;L380048;1930;1960;x
de Goys de Mezeyrac;910049;U06;1942;1990;1990;1990;3;4;0;1;0;5;2;L380049;1942;1960;x
Garde;910050;U06;1942;1990;1990;1990;3;4;0;1;0;5;2;L380050;1942;1960;x
Jannekeyn;910051;U06;1930;1939;1942;1990;1;5;0;3;0;5;2;L380051;1930;1960;x
Jauneaud;910052;U06;1930;1939;1940;1990;2;5;4096;3;0;5;2;L380052;1936;1960;x
Paskewicz;910053;U06;1942;1990;1990;1990;3;4;0;1;0;5;2;L380053;1942;1960;x
Pinsard;910054;U06;1930;1930;1990;1990;2;6;4608;1;0;5;2;L380054;1930;1960;x
Rousselot de Saint-Ceran;910055;U06;1938;1942;1990;1990;2;4;0;2;0;5;2;L380055;1938;1960;x
Royer de Marancour;910056;U06;1941;1990;1990;1990;3;4;0;1;0;5;2;L380056;1941;1960;x
