Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Toye;955100;U02;1943;1947;1990;1990;3;5;256;1;0;5;0;L1298;1943;1960;x
Vavasour-Broome-Witts;955103;U02;1930;1939;1990;1990;2;5;514;1;0;5;0;L1305;1930;1960;x
Chatterjee;955115;U02;1942;1945;1947;1990;2;4;0;2;0;5;1;L505090;1942;1960;x
Choudri;955116;U02;1944;1946;1990;1990;2;3;0;1;0;5;1;L505091;1944;1960;x
Dass Katari;955120;U02;1940;1943;1946;1990;2;4;0;2;0;5;1;L505095;1940;1960;x
Harinder Singh;955124;U02;1945;1990;1990;1990;3;3;0;0;0;5;1;L505099;1945;1960;x
Ahsan;955145;U02;1945;1990;1990;1990;3;3;1024;0;0;5;1;L505000;1945;1960;x
Alam;955146;U02;1946;1990;1990;1990;3;5;4096;0;0;5;2;L505123;1946;1960;x
Ali Mir;955147;U02;1943;1947;1990;1990;3;4;0;1;0;5;2;L505124;1943;1960;x
Andrade;955148;U02;1944;1990;1990;1990;3;4;0;0;0;5;2;L505003;1944;1960;x
Arjan Singh;955149;U02;1946;1990;1990;1990;3;3;65536;0;0;5;2;L505126;1946;1960;x
Darshan Singh;955157;U02;1941;1945;1990;1990;3;4;32768;1;0;5;2;L505135;1941;1960;x
Dewan;955158;U02;1944;1990;1990;1990;3;4;4096;0;0;5;2;L505136;1944;1960;x
Moolgavkar;955171;U02;1947;1990;1990;1990;3;3;0;0;0;5;2;L505148;1947;1960;x
Mukerjee;955172;U02;1945;1990;1990;1990;3;3;0;0;0;5;2;L505062;1945;1960;x
Narendra;955173;U02;1945;1990;1990;1990;3;3;0;0;0;5;2;L505150;1945;1960;x
Ahmad Ali of Malerjotla;955178;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505178;1930;1960;x
Ali Jah of Gwalior;955179;U02;1930;1940;1990;1990;2;6;64;1;0;5;0;L505179;1930;1960;x
Anandrao IV. of Dhar;955180;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505180;1930;1960;x
Badur of Bharatpur;955181;U02;1938;1990;1990;1990;3;3;0;0;0;5;0;L505181;1938;1960;x
Bhupindher Singh of Patiala;955182;U02;1930;1930;1990;1990;2;3;0;1;0;5;0;L505182;1930;1960;x
Brijendra of Bharatpur;955183;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505183;1930;1960;x
Deb Barman of Tripura;955184;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505184;1930;1960;x
Desai of Savantwadi;955185;U02;1930;1990;1990;1990;3;6;513;1;0;5;0;L505185;1930;1960;x
Digvijaysinhji of Nawanagar;955186;U02;1930;1930;1990;1990;2;4;0;1;0;5;0;L505186;1930;1960;x
Fakhr of Jaora;955187;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505187;1930;1960;x
Farzand of Baroda;955188;U02;1930;1990;1990;1990;3;4;1;1;0;5;0;L505188;1930;1960;x
H.E.H. Rustam of Hyderabad;955189;U02;1930;1930;1930;1990;1;3;0;1;0;5;0;L505189;1930;1960;x
Himatsinhji of Idar;955190;U02;1930;1990;1990;1990;3;2;0;0;0;5;0;L505190;1930;1960;x
Jagatdipredra of Cooch Bihar;955191;U02;1930;1990;1990;1990;3;3;2;0;0;5;0;L505191;1930;1960;x
Jagatjit Singh of Kapurthala;955192;U02;1930;1990;1990;1990;3;4;1;0;0;5;0;L505192;1930;1960;x
Kshatriya of Dewas;955193;U02;1930;1990;1990;1990;3;2;0;0;0;5;0;L505193;1930;1960;x
Mirza III. of Cutch;955194;U02;1930;1990;1990;1990;3;3;1;0;0;5;0;L505194;1930;1960;x
Mirza IV. of Cutch;955195;U02;1942;1990;1990;1990;3;3;32;0;0;5;0;L505195;1942;1960;x
Mustaid Jang of Rampur;955196;U02;1939;1990;1990;1990;3;4;0;0;0;5;0;L505196;1939;1960;x
Rajaram II of Kolhapur;955197;U02;1930;1990;1990;1990;3;4;16;0;0;5;0;L505197;1930;1960;x
Rama Varma II of Travancore;955198;U02;1930;1990;1990;1990;3;4;4;0;0;5;0;L505198;1930;1960;x
Rishi of Alwar;955199;U02;1945;1990;1990;1990;3;4;8;0;0;5;0;L505199;1945;1960;x
Sawai of Alwar;955200;U02;1930;1990;1990;1990;3;2;0;0;0;5;0;L505200;1930;1960;x
Shabeg Singh;955201;U02;1942;1944;1947;1990;1;6;5;3;0;5;0;L505201;1942;1960;x
Sidi of Sachin;955202;U02;1930;1990;1990;1990;3;3;16;0;0;5;0;L505202;1930;1960;x
Sikhander of Bhopal;955203;U02;1930;1990;1990;1990;3;4;64;0;0;5;0;L505203;1930;1990;x
Tukorijao III. of Dewas;955204;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505204;1930;1960;x
Umaid of Jodhpur;955205;U02;1930;1930;1990;1990;2;5;64;0;0;5;0;L505205;1930;1960;x
Wodeyar IV. of Mysore;955206;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505206;1930;1960;x
Wodeyar V. of Mysore;955207;U02;1940;1990;1990;1990;3;3;2;0;0;5;0;L505207;1940;1960;x
Yadavindra Singh of Patiala;955208;U02;1938;1943;1990;1990;2;4;0;1;0;5;0;L505208;1938;1960;x
Zubdat of Palanpur;955209;U02;1930;1990;1990;1990;3;3;0;0;0;5;0;L505209;1930;1960;x
Raol III of Bhavnagar;955210;U02;1930;1990;1990;1990;3;4;8192;0;0;5;1;L505210;1930;1960;x
Hanwanth of Jodhpur;955211;U02;1938;1990;1990;1990;3;4;4096;0;0;5;2;L505211;1938;1960;x
Kishore of Tripura;955212;U02;1942;1990;1990;1990;3;3;0;0;0;5;2;L505212;1942;1960;x
Ahsan;955221;U02;1945;1990;1990;1990;3;3;256;0;0;5;0;L505000;1945;1960;x
Airey;955222;U02;1943;1946;1990;1990;3;3;129;1;0;5;0;L1003;1943;1960;x
Andrade;955226;U02;1944;1990;1990;1990;3;4;256;0;0;5;0;L505003;1944;1960;x
Bahadur Kohoon of Jaisalmer;955229;U02;1930;1930;1990;1990;2;2;0;0;0;5;0;L505006;1930;1960;x
Bahadur Aly of Patiala;955230;U02;1930;1990;1990;1990;3;2;0;0;0;5;0;L505007;1930;1960;x
Anagnostopoulos;959550;U02;1940;1990;1990;1990;3;3;0;0;0;4;2;L31550;1940;1960;x
Geanados;959552;U02;1930;1939;1990;1990;2;3;8192;1;0;4;2;L31552;1930;1960;x
Kaleandros;959553;U02;1945;1990;1990;1990;3;3;0;0;0;4;2;L31553;1945;1960;x
Katassos;959554;U02;1930;1990;1990;1990;3;3;0;0;0;4;2;L31554;1930;1960;x
Kellas;959555;U02;1900;1990;1990;1990;3;3;4096;0;0;4;2;L31555;1944;1960;x
Palitseas;959556;U02;1939;1990;1990;1990;3;3;0;0;0;4;2;L31556;1939;1960;x
Papagos;959557;U02;1930;1930;1930;1990;1;3;512;1;0;4;2;L31557;1930;1960;x
Papanikolaou;959558;U02;1944;1946;1990;1990;2;3;0;1;0;4;2;L31558;1944;1960;x
Perrikos;959559;U02;1938;1990;1990;1990;3;3;0;0;0;4;2;L31559;1938;1960;x
