Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Amin Tamid;3462;SPA;1930;1930;1930;1990;3;5;128;1;0;5;0;L3462;1938;1960;x
'Isam Asad;3463;SPA;1930;1930;1930;1990;1;4;514;1;0;5;0;L3463;1930;1960;x
Waqar Hanif;3464;SPA;1930;1938;1943;1990;2;7;4;2;0;4;0;L3464;1930;1960;x
Hasim Salil;3465;SPA;1930;1940;1990;1990;3;5;4;1;0;5;0;L3465;1930;1960;x
Salah Qusay;3466;SPA;1930;1930;1930;1990;1;7;4;2;0;3;0;L3466;1930;1960;x
Hadi Rashad;3467;SPA;1930;1930;1942;1990;2;8;4;3;0;5;0;L3467;1930;1960;x
Hasim Nasser;3468;SPA;1930;1930;1930;1990;3;4;2048;2;0;5;1;L3468;1930;1960;x
Izz-ud-Din Hesham;3469;SPA;1930;1990;1990;1990;3;4;1024;0;0;5;1;L3469;1930;1960;x
Adil Amin;3470;SPA;1943;1944;1946;1990;2;6;0;2;0;5;1;L3470;1943;1960;x
Zulfaqar Hakim;3471;SPA;1930;1930;1930;1990;1;5;0;1;0;5;1;L3471;1930;1960;x
Wassim Ridwan;3472;SPA;1937;1943;1990;1990;3;5;0;1;0;5;1;L3472;1937;1960;x
Zahi Hisein;3473;SPA;1930;1990;1990;1990;3;4;0;0;0;5;1;L3473;1930;1960;x
Nazih Asif;3474;SPA;1930;1990;1990;1990;3;4;0;2;0;5;1;L3474;1930;1960;x
Samir Khaleel;3475;SPA;1930;1939;1990;1990;2;4;0;1;0;5;1;L3475;1930;1960;x
Muhammad Omar;3476;SPA;1942;1944;1990;1990;2;5;0;1;0;5;1;L3476;1942;1960;x
Navid Noor;3477;SPA;1939;1942;1945;1990;2;5;8192;2;0;5;1;L3477;1939;1960;x
Faysal 'Aziz;3478;SPA;1930;1930;1930;1990;2;4;0;3;0;5;1;L3478;1930;1960;x
Iman Yunus;3479;SPA;1930;1990;1990;1990;3;4;1024;0;0;5;1;L3479;1930;1960;x
Salman Tufayl;3480;SPA;1930;1942;1990;1990;3;5;8192;2;0;5;2;L3480;1930;1960;x
Saiful Ridwan;3481;SPA;1930;1990;1990;1990;3;4;0;0;0;3;2;L3481;1930;1960;x
Basim Nasser;3482;SPA;1937;1990;1990;1990;3;5;131072;0;0;5;2;L3482;1937;1960;x
Shahzad Rais;3483;SPA;1930;1939;1990;1990;3;4;0;1;0;5;2;L3483;1930;1960;x
Samir Khaleel;3484;SPA;1930;1990;1990;1990;3;5;0;1;0;5;2;L3484;1930;1960;x
Fareed Badr;3485;SPA;1930;1990;1990;1990;3;5;16384;0;0;5;2;L3485;1930;1960;x
Saifullah Tabassum;3486;SPA;1930;1930;1937;1942;1;7;32768;3;0;4;2;L3486;1930;1960;x
Husam Fahim;3487;SPA;1930;1990;1990;1990;3;4;0;0;0;5;2;L3487;1930;1960;x
Jalal Zaid;3488;SPA;1930;1940;1990;1990;3;5;0;1;0;5;2;L3488;1930;1960;x
Rashed Kader;3489;SPA;1930;1990;1990;1990;3;5;4096;0;0;5;2;L3489;1930;1960;x
Hasim Salil;3490;SPA;1930;1937;1990;1990;2;5;0;1;0;5;2;L3490;1930;1960;x
Zulfaqar Makram;3491;SPA;1937;1990;1990;1990;3;5;0;1;0;5;2;L3491;1937;1960;x
Imam Farah;3492;SPA;1930;1990;1990;1990;3;5;65536;0;0;4;2;L3492;1930;1960;x
Botros 'Abbas;3493;SPA;1930;1930;1990;1990;2;9;36864;3;0;4;2;L3493;1930;1960;x
Walid Haroun;3494;SPA;1930;1930;1990;1990;2;9;49152;3;0;4;2;L3494;1930;1960;x
Ebrahim Atuf;3001;SPA;1937;1990;1990;1990;3;4;0;0;0;5;0;L3001;1937;1960;x
Nagi Osama;3002;SPA;1930;1930;1990;1990;2;4;0;0;0;5;0;L3002;1930;1960;x
Barak Rasim;3003;SPA;1930;1990;1990;1990;3;4;272;0;0;4;0;L3003;1930;1960;x
Zahi Husam;3004;SPA;1930;1937;1939;1990;2;5;0;2;0;3;0;L3004;1930;1960;x
Qamar Mukhtar;3005;SPA;1930;1930;1990;1990;3;4;0;0;0;4;0;L3005;1930;1960;x
Faysal Wasi;3006;SPA;1930;1930;1930;1990;1;5;0;1;0;5;0;L3006;1930;1960;x
Kamil Mahmood;3007;SPA;1930;1937;1990;1990;2;6;128;1;0;4;0;L3007;1930;1960;x
Karim Fuad;3008;SPA;1930;1990;1990;1990;3;4;0;0;0;5;0;L3008;1930;1960;x
Firdaus Rahat;3009;SPA;1930;1990;1990;1990;3;3;0;0;0;5;0;L3009;1930;1960;x
Hafiz Majid;3010;SPA;1930;1937;1990;1990;3;5;1;1;0;5;0;L3010;1930;1960;x
Bakr Omar;3011;SPA;1930;1938;1990;1990;3;5;4;1;0;2;0;L3011;1930;1960;x
Kamil Wasi;3012;SPA;1937;1990;1990;1990;3;4;0;0;0;5;0;L3012;1937;1960;x
Basil Guda;3013;SPA;1930;1930;1941;1990;2;6;2;1;0;5;0;L3013;1930;1960;x
Bahij Hasan;3014;SPA;1930;1990;1990;1990;3;3;0;0;0;4;0;L3014;1930;1960;x
Husayn Rais;3015;SPA;1930;1990;1990;1990;3;4;64;0;0;1;0;L3015;1930;1960;x
Saif-al-Din Nur;3016;SPA;1930;1990;1990;1990;3;4;0;0;0;4;0;L3016;1930;1960;x
Duha Ala;3017;SPA;1930;1990;1990;1990;3;4;0;0;0;3;0;L3017;1930;1960;x
Irfan Ihab;3018;SPA;1930;1937;1990;1990;2;6;4;1;0;5;0;L3018;1930;1960;x
Munir Shahzad;3019;SPA;1937;1990;1990;1990;3;5;1;2;0;4;0;L3019;1937;1960;x
Gafar Abd-al-Kader;3020;SPA;1937;1990;1990;1990;3;4;260;0;0;5;0;L3020;1937;1960;x
Naveed Zaki;3021;SPA;1937;1990;1990;1990;3;3;0;0;0;5;0;L3021;1937;1960;x
Ala Yusef;3022;SPA;1930;1990;1990;1990;3;4;0;0;0;5;0;L3022;1930;1960;x
Ikram Rashad;3023;SPA;1930;1990;1990;1990;3;5;4;0;0;5;0;L3023;1930;1960;x
Azhar Jawdat;3024;SPA;1930;1990;1990;1990;3;5;272;0;0;4;0;L3024;1930;1960;x
Fahd Murad;3025;SPA;1930;1938;1990;1990;3;6;1;1;0;5;0;L3025;1930;1960;x
Fawzi Isma'il;3026;SPA;1930;1939;1990;1990;3;5;0;1;0;4;0;L3026;1930;1960;x
Karam Gafar;3027;SPA;1930;1930;1938;1990;2;4;1;1;0;5;0;L3027;1930;1960;x
Abd-al-Kader Yusef;3028;SPA;1937;1990;1990;1990;3;3;0;0;0;3;0;L3028;1937;1960;x
Adel Anass;3029;SPA;1930;1930;1930;1990;2;5;2;2;0;4;0;L3029;1930;1960;x
Daud Rasheed;3030;SPA;1930;1930;1938;1990;1;4;514;1;0;5;0;L3030;1930;1960;x
Bakr Farooq;3031;SPA;1930;1990;1990;1990;3;3;0;0;0;5;0;L3031;1930;1960;x
Barack Anas;3032;SPA;1930;1990;1990;1990;3;4;8;0;0;5;0;L3032;1930;1960;x
Ibrahim Rahat;3033;SPA;1930;1990;1990;1990;3;4;0;0;0;5;0;L3033;1930;1960;x
Jamal Waheed;3034;SPA;1930;1990;1990;1990;3;3;0;0;0;3;0;L3034;1930;1960;x
Khalid Zaahir;3035;SPA;1930;1930;1941;1990;2;5;0;1;0;5;0;L3035;1930;1960;x
Mus'ad Shakir;3036;SPA;1930;1930;1930;1990;1;6;513;1;0;5;0;L3036;1930;1960;x
Tabassum Anwer;3037;SPA;1930;1990;1990;1990;3;3;0;0;0;5;0;L3037;1930;1960;x
Riaz Samad;3038;SPA;1937;1990;1990;1990;3;6;0;1;0;3;0;L3038;1937;1960;x
Irfan Kamal;3039;SPA;1930;1990;1990;1990;3;4;0;0;0;5;0;L3039;1930;1960;x
Gamal Diya;3040;SPA;1930;1930;1930;1990;1;5;0;1;0;5;0;L3040;1930;1960;x
Rahim Hasim;3041;SPA;1930;1937;1990;1990;3;5;0;1;0;5;0;L3041;1930;1960;x
Rasul Jabr;3042;SPA;1930;1930;1938;1990;2;6;64;1;0;5;0;L3042;1930;1960;x
Firdos Hisham;3043;SPA;1930;1937;1990;1990;3;5;32;1;0;5;0;L3043;1930;1960;x
Khalifa Mu'tasim;3044;SPA;1930;1990;1990;1990;3;3;16;0;0;5;0;L3044;1930;1960;x
Ghayth Izz-ud-Din;3045;SPA;1930;1930;1938;1990;2;5;64;1;0;5;0;L3045;1930;1960;x
Qusay Afzal;3046;SPA;1930;1990;1990;1990;3;5;0;0;0;5;0;L3046;1930;1960;x
Sani Nail;3047;SPA;1937;1990;1990;1990;3;4;0;0;0;5;0;L3047;1937;1960;x
Jalal Raheem;3048;SPA;1930;1939;1990;1990;3;7;20;2;0;5;0;L3048;1930;1960;x
Afzal Gabir;3049;SPA;1930;1938;1990;1990;2;5;2;1;0;5;0;L3049;1930;1960;x
Hanif Zulfikar;3050;SPA;1930;1990;1990;1990;3;6;17;1;0;5;0;L3050;1930;1960;x
Mu'tamid Fahim;3051;SPA;1930;1990;1990;1990;3;4;0;0;0;5;0;L3051;1930;1960;x
Rabi Ziyad;3052;SPA;1930;1990;1990;1990;3;5;0;0;0;5;0;L3052;1930;1960;x
Rida Bahij;3053;SPA;1930;1930;1938;1990;2;5;1;1;0;5;0;L3053;1930;1960;x
Abd-al-Hamid Masood;3054;SPA;1937;1990;1990;1990;3;4;0;0;0;5;0;L3054;1937;1960;x
Imam Shukri;3055;SPA;1930;1990;1990;1990;3;4;0;0;0;5;0;L3055;1930;1960;x
Khaliq Rashed;3056;SPA;1930;1938;1990;1990;2;4;0;1;0;5;0;L3056;1930;1960;x
Jafar Daud;3057;SPA;1930;1930;1990;1990;2;6;96;0;0;5;0;L3057;1930;1960;x
Harith Bulus;3058;SPA;1930;1938;1990;1990;3;5;32;1;0;5;0;L3058;1930;1960;x
Fakhri Mohammad;3059;SPA;1938;1943;1946;1990;3;6;0;2;0;5;0;L3059;1938;1960;x
Jameel Ala;3060;SPA;1937;1942;1990;1990;3;5;0;1;0;5;0;L3060;1937;1960;x
Shakir Salah-al-Din;3061;SPA;1930;1990;1990;1990;3;5;2;0;0;5;0;L3061;1930;1960;x
Faruq Sabri;3062;SPA;1937;1942;1990;1990;3;5;0;1;0;5;0;L3062;1937;1960;x
Isma'il Qamar;3063;SPA;1938;1990;1990;1990;3;5;16;0;0;5;0;L3063;1938;1960;x
Abdullah Baqir;3064;SPA;1937;1990;1990;1990;3;4;0;0;0;5;0;L3064;1937;1960;x
Fahd Zia;3065;SPA;1930;1930;1930;1938;0;8;3;4;0;5;0;L3065;1930;1960;x
Sa'id Malak;3066;SPA;1930;1937;1990;1990;2;5;0;1;0;5;0;L3066;1930;1960;x
Shakir Rabi;3067;SPA;1938;1939;1990;1990;3;5;0;1;0;5;0;L3067;1938;1960;x
Wasim Abdullah;3068;SPA;1930;1930;1940;1990;1;5;0;2;0;5;0;L3068;1930;1960;x
Yahya Sulaiman;3069;SPA;1930;1990;1990;1990;3;4;0;0;0;5;0;L3069;1930;1960;x
Adam Najib;3070;SPA;1937;1990;1990;1990;3;4;272;0;0;5;0;L3070;1937;1960;x
Mas'ud Ghufran;3071;SPA;1930;1990;1990;1990;3;4;0;0;0;5;0;L3071;1930;1960;x
Habib Juda;3072;SPA;1937;1990;1990;1990;3;5;2;0;0;5;0;L3072;1937;1960;x
Riaz Khalil;3073;SPA;1938;1942;1990;1990;3;5;0;1;0;5;0;L3073;1938;1960;x
Nazih Shariah;3074;SPA;1930;1990;1990;1990;3;4;0;0;0;5;0;L3074;1930;1960;x
Jabbar Ahmed;3075;SPA;1930;1937;1942;1990;2;6;3;2;0;5;0;L3075;1930;1960;x
Amal Noor;3076;SPA;1937;1938;1990;1990;2;5;0;1;0;5;0;L3076;1937;1960;x
Waheed Fuad;3077;SPA;1930;1990;1990;1990;3;4;0;0;0;5;0;L3077;1930;1960;x
Haroun Mazin;3078;SPA;1930;1930;1990;1990;2;5;0;0;0;5;0;L3078;1930;1960;x
Zahid Salil;3079;SPA;1930;1930;1937;1944;1;8;1;2;0;5;0;L3079;1930;1960;x
Atuf Sa'd;3080;SPA;1937;1990;1990;1990;3;4;0;0;0;4;0;L3080;1937;1960;x
Daud Habib;3081;SPA;1937;1990;1990;1990;3;5;0;0;0;4;0;L3081;1937;1960;x
Zia Ihsan;3082;SPA;1937;1990;1990;1990;3;4;0;0;0;5;0;L3082;1937;1960;x
Nadim Anwar;3083;SPA;1930;1990;1990;1990;3;3;0;0;0;5;0;L3083;1930;1960;x
Mahomet Rauf;3084;SPA;1930;1939;1990;1990;3;5;0;1;0;5;0;L3084;1930;1960;x
Hesham Murtada;3085;SPA;1937;1990;1990;1990;3;6;48;1;0;5;0;L3085;1937;1960;x
Baki Hikmat;3086;SPA;1930;1990;1990;1990;3;4;0;0;0;5;0;L3086;1930;1960;x
'Aziz Bulus;3087;SPA;1930;1930;1990;1990;2;5;0;0;0;5;0;L3087;1930;1960;x
Shahzad Hisein;3088;SPA;1937;1990;1990;1990;3;5;128;0;0;5;0;L3088;1937;1960;x
Mahmoud Rabi;3089;SPA;1937;1990;1990;1990;3;4;0;0;0;4;0;L3089;1937;1960;x
Boulos Nur;3090;SPA;1930;1990;1990;1990;3;6;20;1;0;5;0;L3090;1930;1960;x
Yaqub Mukhtar;3091;SPA;1938;1943;1990;1990;3;5;0;1;0;5;1;L3091;1938;1960;x
Ahmad Sulaiman;3092;SPA;1930;1990;1990;1990;3;5;0;0;0;5;1;L3092;1930;1960;x
Bayo Giraud;3093;SPA;1930;1930;1930;1930;2;5;0;3;0;5;1;L3093;1930;1960;x
Salah-al-Din Mihammad;3094;SPA;1930;1930;1938;1990;1;5;0;2;0;3;1;L3094;1930;1960;x
Jaffar Salman;3095;SPA;1930;1990;1990;1990;3;5;0;0;0;5;1;L3095;1930;1960;x
Alim Shad;3096;SPA;1930;1942;1990;1990;3;5;8192;1;0;3;1;L3096;1930;1960;x
Fihr Issa;3097;SPA;1938;1990;1990;1990;3;4;0;0;0;5;1;L3097;1938;1960;x
Dawood Shadi;3098;SPA;1930;1990;1990;1990;3;5;1024;0;0;5;1;L3098;1930;1960;x
Mufaddal Zulfaqar;3099;SPA;1930;1937;1940;1990;2;5;0;1;0;4;1;L3099;1930;1960;x
Tahir Ruh;3100;SPA;1937;1990;1990;1990;3;4;0;0;0;5;1;L3100;1937;1960;x
Khalid Fayiz;3101;SPA;1930;1990;1990;1990;3;4;8192;0;0;5;1;L3101;1930;1960;x
Mehmood Zahid;3102;SPA;1930;1930;1990;1990;3;5;0;2;0;5;1;L3102;1930;1960;x
Waqar Bakr;3103;SPA;1937;1942;1990;1990;3;5;2048;1;0;5;1;L3103;1937;1960;x
Ilyas Tahir;3104;SPA;1930;1930;1990;1990;2;4;0;1;0;5;1;L3104;1930;1960;x
Murtaza Sa'di;3105;SPA;1930;1930;1930;1990;3;5;0;4;0;4;1;L3105;1930;1960;x
Faiz Omar;3106;SPA;1937;1941;1990;1990;3;5;0;1;0;5;2;L3106;1937;1960;x
Bayo Giraud;3107;SPA;1930;1938;1942;1990;2;5;131072;2;0;5;2;L3107;1930;1960;x
Asad Tariq;3108;SPA;1930;1939;1945;1990;2;5;32768;2;0;4;2;L3108;1930;1960;x
Farag Diya;3109;SPA;1930;1990;1990;1990;3;5;16384;0;0;3;2;L3109;1930;1960;x
Shakir Mahmud;3110;SPA;1930;1990;1990;1990;3;5;0;0;0;3;2;L3110;1930;1960;x
Rusul Hakim;3111;SPA;1930;1930;1990;1990;2;4;4096;1;0;5;2;L3111;1930;1960;x
Baha Khayrat;3112;SPA;1937;1942;1944;1990;2;5;0;2;0;5;2;L3112;1937;1960;x
Tahir Ruh;3113;SPA;1930;1990;1990;1990;3;4;0;0;0;5;2;L3113;1930;1960;x
Ziya Nadir;3114;SPA;1930;1930;1937;1990;1;6;0;2;0;5;2;L3114;1930;1960;x
Baqi Houssam;3115;SPA;1930;1937;1990;1990;2;6;32768;1;0;4;2;L3115;1930;1960;x
Jinan Baki;3116;SPA;1938;1990;1990;1990;3;4;0;0;0;5;2;L3116;1938;1960;x
Ziad Zaid;3117;SPA;1930;1990;1990;1990;3;4;0;0;0;4;2;L3117;1930;1960;x
Naji Boulos;3118;SPA;1937;1942;1990;1990;3;4;0;1;0;5;2;L3118;1937;1960;x
Zahid Sa'di;3119;SPA;1930;1940;1990;1990;3;4;0;1;0;5;2;L3119;1930;1960;x
Shihab Khalid;3120;SPA;1930;1930;1930;1990;1;5;131072;2;0;5;2;L3120;1930;1960;x
Imam Naji Munir;3121;SPA;1930;1938;1940;1990;2;5;0;2;0;5;2;L3121;1930;1960;x
Wafi Maram;3122;SPA;1930;1990;1990;1990;3;4;0;0;0;5;2;L3122;1930;1960;x
Mansoor Mubin;3123;SPA;1937;1990;1990;1990;3;4;0;0;0;5;2;L3123;1937;1960;x
Firuz Nasib;3124;SPA;1938;1942;1990;1990;3;5;0;1;0;5;2;L3124;1938;1960;x
