Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Rudin;502105;U74;1930;1990;1990;1990;3;2;128;0;0;5;0;L503005;1930;1960;x
Rymakov;502106;U74;1930;1990;1990;1990;3;2;256;0;0;5;0;L503006;1930;1960;x
Shang Zhen;502107;U74;1930;1938;1990;1990;3;2;1;1;0;5;0;L503007;1930;1960;x
Shi Zibo;502108;U74;1930;1938;1990;1990;2;3;0;1;0;5;0;L503008;1930;1960;x
Dong Qiwu;502109;U74;1938;1990;1990;1990;3;2;0;0;0;4;0;L50300;1938;1960;x
Wang Jingguo;502110;U74;1930;1930;1990;1990;2;2;2;0;0;3;0;L50314;1930;1960;x
Yan Xishan;502111;U74;1930;1930;1938;1940;0;3;2;2;0;5;0;L50348;1930;1960;x
Krolcheff;502112;U74;1930;1930;1990;1990;2;2;0;0;0;5;1;L503012;1930;1960;x
Rymakov;502113;U74;1930;1990;1990;1990;3;2;0;0;0;5;1;L503006;1930;1960;x
Yan Xishan;502114;U74;1930;1930;1938;1990;1;2;0;1;0;5;1;L50348;1930;1960;x
Groszchivili;502115;U74;1930;1939;1990;1990;2;2;0;1;0;5;2;L503015;1930;1960;x
Piryakin;502116;U74;1930;1990;1990;1990;3;2;4096;0;0;5;2;L503016;1930;1960;x
Yan Xishan;502117;U74;1930;1930;1938;1990;1;2;0;1;0;5;2;L50348;1930;1960;x
Streccius;502118;U74;1930;1930;1990;1990;2;5;4;1;0;5;0;L503018;1930;1960;x
von Döring;502119;U74;1930;1930;1990;1990;2;3;1;1;0;5;0;L503019;1944;1960;x
Abdujohoman;502200;U74;1930;1930;1990;1990;2;2;0;0;0;4;0;L160000;1930;1960;x
Chang Hsi-liang;502201;U74;1930;1930;1938;1990;1;2;32;1;0;4;0;L160001;1930;1960;x
Chiang You-fen;502202;U74;1930;1990;1990;1990;3;2;0;0;0;4;0;L160002;1930;1960;x
Dalerim Khan;502203;U74;1930;1941;1990;1990;3;3;0;1;0;4;0;L160003;1930;1960;x
Fedyunskij;502204;U74;1938;1990;1990;1990;3;2;4;0;0;4;0;L160004;1938;1960;x
Ghai;502205;U74;1940;1990;1990;1990;3;2;2;0;0;4;0;L160005;1940;1960;x
Ghanni Batur;502206;U74;1930;1990;1990;1990;3;2;16;0;0;4;0;L160006;1930;1960;x
Ha Yu-liang;502207;U74;1930;1941;1990;1990;3;2;0;1;0;4;0;L160007;1930;1960;x
Hsu You-hsing;502208;U74;1930;1943;1990;1990;3;2;256;1;0;4;0;L160008;1930;1960;x
Huseinov;502209;U74;1930;1990;1990;1990;3;2;1;0;0;2;0;L160009;1930;1960;x
Ishakjan Monhakiyev;502210;U74;1930;1938;1942;1990;2;3;4;2;0;4;0;L160010;1930;1960;x
Kazarian;502211;U74;1930;1990;1990;1990;3;2;16;0;0;1;0;L160011;1930;1960;x
Liu Cheng-hsin;502212;U74;1930;1990;1990;1990;3;2;1;0;0;5;0;L160012;1930;1960;x
Liu Pin;502213;U74;1930;1990;1990;1990;3;2;4;0;0;4;0;L160013;1930;1960;x
Ma Hu-shan;502214;U74;1930;1930;1990;1990;2;3;4;0;0;1;0;L160014;1930;1960;x
Mahmud;502215;U74;1930;1930;1930;1990;1;3;2;1;0;1;0;L160015;1930;1960;x
Osman Batur;502216;U74;1930;1930;1990;1990;2;3;20;01;0;1;0;L160016;1930;1960;x
Pappengut;502217;U74;1930;1930;1990;1990;2;4;514;1;0;3;0;L160017;1930;1960;x
Polinov;502218;U74;1930;1941;1990;1990;3;2;4;1;0;3;0;L160018;1930;1960;x
Safiulin;502219;U74;1930;1930;1990;1990;2;2;4;0;0;4;0;L160019;1930;1960;x
Senungtayev;502220;U74;1930;1990;1990;1990;3;2;16;0;0;4;0;L160020;1930;1960;x
Seypidin;502221;U74;1930;1939;1942;1990;2;3;1;2;0;4;0;L160021;1930;1960;x
Shallif Khan;502222;U74;1930;1930;1990;1990;2;3;64;0;0;2;0;L160022;1930;1960;x
Sheng Shih-chi;502223;U74;1930;1990;1990;1990;3;2;128;0;0;5;0;L160023;1930;1960;x
Sheng Shih-tsai;502224;U74;1930;1930;1930;1930;0;2;16;1;0;5;0;L160024;1930;1960;x
Sun Ching-lin;502225;U74;1930;1990;1990;1990;3;2;0;0;0;4;0;L160025;1930;1960;x
Tang Chih-chuan;502226;U74;1930;1990;1990;1990;3;2;256;0;0;4;0;L160026;1930;1960;x
Tsui Ying-chun;502227;U74;1930;1990;1990;1990;3;2;0;0;0;4;0;L160027;1930;1960;x
Wu Hsi-chih;502228;U74;1930;1990;1990;1990;3;2;128;0;0;4;0;L160028;1930;1960;x
You Teh-sheng;502229;U74;1930;1990;1990;1990;3;2;0;0;0;4;0;L160029;1930;1960;x
Yuan Ling-yun;502230;U74;1930;1938;1942;1990;2;3;0;2;0;4;0;L160030;1930;1960;x
Cherepanov;502231;U74;1930;1990;1990;1990;3;2;1024;0;0;4;1;L160031;1930;1960;x
Jarosh;502232;U74;1930;1930;1990;1990;2;2;0;0;0;4;1;L160032;1930;1960;x
Sa Chen-ping;502233;U74;1930;1930;1930;1990;1;2;0;1;0;4;1;L160033;1930;1960;x
Gritsevets;502234;U74;1930;1990;1990;1990;3;2;0;0;0;4;2;L160034;1930;1960;x
Orlov;502235;U74;1930;1930;1990;1990;2;3;0;0;0;3;2;L160035;1930;1960;x
Rahov;502236;U74;1930;1990;1990;1990;3;2;0;0;0;4;2;L160036;1930;1960;x
Ryshkianov;502237;U74;1930;1939;1990;1990;3;3;0;1;0;4;2;L160037;1930;1960;x
Sedov;502238;U74;1939;1990;1990;1990;3;2;0;0;0;4;2;L160038;1939;1960;x
