Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
McGregor;325060;PHI;1930;1930;1942;1990;1;5;0;2;0;5;2;L58059;1930;1947;x
Newton;325061;PHI;1943;1990;1990;1990;3;4;0;1;0;5;2;L58060;1943;1960;x
Player;325062;PHI;1944;1990;1990;1990;3;5;0;1;0;5;2;L58061;1944;1960;x
Robinson;325063;PHI;1930;1990;1990;1990;3;5;0;1;0;5;2;L58062;1930;1940;x
Roediger;325064;PHI;1941;1990;1990;1990;3;5;32768;1;0;5;2;L58063;1941;1960;x
Stott;325065;PHI;1940;1990;1990;1990;3;5;4096;1;0;5;2;L58064;1940;1946;x
Stratton;325066;PHI;1938;1940;1941;1990;1;6;0;3;0;5;2;L58065;1938;1960;x
Trousdale;325067;PHI;1943;1990;1990;1990;3;4;4096;1;0;5;2;L58066;1943;1960;x
Watts;325068;PHI;1941;1990;1990;1990;3;4;0;1;0;5;2;L58067;1941;1947;x
Freyberg;325069;PHI;1914;1935;1935;1935;3;5;4;1;0;5;0;5760;1914;1935;x
Russell;325070;PHI;1914;1935;1935;1935;3;7;0;3;0;5;0;5761;1914;1935;x
Park;325071;PHI;1914;1935;1935;1935;3;4;0;0;0;5;2;5762;1914;1935;x
Chaytor;325072;PHI;1914;1935;1935;1935;3;7;0;3;0;5;0;5763;1914;1935;x
Caldwell;325073;PHI;1914;1935;1935;1935;3;4;0;0;0;5;2;5764;1914;1935;x
Bannerman;325074;PHI;1914;1935;1935;1935;3;4;0;0;0;5;2;5765;1914;1935;x
