Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Pitsikas;505025;IND;1930;1941;1990;1990;2;5;32;1;0;4;0;L31524;1937;1960;x
Roussopoulos;505026;IND;1930;1990;1990;1990;3;3;1;0;0;2;0;L31525;1930;1960;x
Sarafis;505027;IND;1939;1942;1944;1990;1;3;16;2;0;1;0;L31526;1939;1960;x
Cariappa;505028;IND;1937;1941;1943;1944;0;5;1;3;0;5;0;L505021;1937;1960;x
Stanotas;505029;IND;1930;1990;1990;1990;3;3;0;0;0;3;0;L31527;1930;1960;x
Stephanakos;505030;IND;1930;1990;1990;1990;3;3;0;0;0;2;0;L31528;1930;1960;x
Stergiopoulos;505031;IND;1930;1990;1990;1990;3;3;0;0;0;2;0;L31529;1930;1960;x
Stimachos;505032;IND;1942;1945;1990;1990;3;4;1;1;0;4;0;L31530;1942;1960;x
Triantafyllidis;505033;IND;1930;1990;1990;1990;3;3;256;0;0;2;0;L31531;1930;1960;x
Tsigantes;505034;IND;1930;1990;1990;1990;3;3;128;0;0;2;0;L31532;1930;1960;x
Tsolakoglou;505035;IND;1930;1930;1940;1990;1;5;2;1;0;1;0;L31533;1930;1960;x
Urachnos;505036;IND;1930;1930;1990;1990;2;4;514;1;0;4;0;L31535;1930;1960;x
Vlahopoulos;505037;IND;1930;1930;1930;1990;1;5;516;1;0;3;0;L31536;1930;1960;x
Zegouris;505038;IND;1939;1942;1946;1990;2;4;1;2;0;5;0;L31537;1939;1960;x
Zervas;505039;IND;1939;1942;1990;1990;2;5;17;1;0;3;0;L31538;1939;1960;x
Dhawara;505040;IND;1930;1990;1990;1990;3;3;32;0;0;5;0;L505032;1930;1960;x
Zoiopoulos;505041;IND;1938;1990;1990;1990;3;3;4;0;0;4;0;L31539;1938;1960;x
Gousis;505042;IND;1900;1990;1990;1990;3;3;0;0;0;3;1;L31540;1945;1960;x
Koumas;505043;IND;1930;1944;1990;1990;3;4;0;1;0;4;1;L31541;1930;1960;x
Miaoulis;505044;IND;1900;1990;1990;1990;3;3;0;0;0;3;1;L31542;1942;1960;x
Oikonomou;505045;IND;1900;1946;1990;1990;2;4;0;1;0;3;1;L31543;1943;1960;x
Saxinis;505046;IND;1930;1930;1990;1990;3;3;0;0;0;4;1;L31545;1930;1960;x
Saxtourkis;505047;IND;1938;1944;1990;1990;2;4;0;1;0;4;1;L31546;1938;1960;x
Votsis;505048;IND;1930;1930;1930;1990;2;5;4608;1;0;5;1;L31548;1930;1960;x
Voulgaris;505049;IND;1937;1942;1945;1990;2;4;0;2;0;4;1;L31549;1937;1960;x
Stathakis;505050;IND;1930;1990;1990;1990;3;3;0;0;0;4;2;L31560;1930;1960;x
Theodoropoulos;505051;IND;1938;1990;1990;1990;3;3;0;0;0;4;2;L31561;1938;1960;x
Bakopoulos;505052;IND;1930;1937;1990;1990;2;3;1;1;0;5;0;L31562;1930;1960;x
Spiliotopoulos;505053;IND;1937;1942;1945;1990;2;4;4;2;0;5;0;L31563;1937;1960;x
Madhani;505054;IND;1930;1990;1990;1990;3;2;0;0;0;5;0;L505054;1930;1960;x
Mohan Singh;505055;IND;1943;1945;1947;1990;2;3;0;2;0;5;0;L505058;1943;1960;x
Mukerjee;505056;IND;1945;1990;1990;1990;3;3;256;0;0;5;0;L505062;1945;1960;x
Musa;505057;IND;1943;1945;1990;1990;2;3;64;0;0;5;0;L505063;1943;1960;x
Nabob Kureishi of Bhawalapur;505058;IND;1941;1943;1990;1990;2;2;0;1;0;4;0;L505064;1941;1960;x
Sikhand;505059;IND;1942;1990;1990;1990;3;4;256;0;0;5;0;L505071;1942;1960;x
Srinagesh;505060;IND;1941;1943;1945;1990;1;5;128;2;0;5;0;L505075;1941;1960;x
Thimayya;505061;IND;1938;1942;1944;1946;1;6;17;3;0;5;0;L505079;1938;1960;x
Toye;505062;IND;1943;1947;1990;1990;3;5;256;1;0;5;0;L1298;1943;1960;x
Vavasour-Broome-Witts;505063;IND;1930;1939;1990;1990;2;5;514;1;0;5;0;L1305;1930;1960;x
Chatterjee;505064;IND;1942;1945;1947;1990;2;4;0;2;0;5;1;L505090;1942;1960;x
Choudri;505065;IND;1944;1946;1990;1990;2;3;0;1;0;5;1;L505091;1944;1960;x
Dass Katari;505066;IND;1940;1943;1946;1990;2;4;0;2;0;5;1;L505095;1940;1960;x
Harinder Singh;505067;IND;1945;1990;1990;1990;3;3;0;0;0;5;1;L505099;1945;1960;x
Ahsan;505068;IND;1945;1990;1990;1990;3;3;1024;0;0;5;1;L505000;1945;1960;x
Alam;505069;IND;1946;1990;1990;1990;3;5;4096;0;0;5;2;L505123;1946;1960;x
Ali Mir;505070;IND;1943;1947;1990;1990;3;4;0;1;0;5;2;L505124;1943;1960;x
Andrade;505071;IND;1944;1990;1990;1990;3;4;0;0;0;5;2;L505003;1944;1960;x
Arjan Singh;505072;IND;1946;1990;1990;1990;3;3;65536;0;0;5;2;L505126;1946;1960;x
Darshan Singh;505073;IND;1941;1945;1990;1990;3;4;32768;1;0;5;2;L505135;1941;1960;x
Dewan;505074;IND;1944;1990;1990;1990;3;4;4096;0;0;5;2;L505136;1944;1960;x
Moolgavkar;505075;IND;1947;1990;1990;1990;3;3;0;0;0;5;2;L505148;1947;1960;x
Mukerjee;505076;IND;1945;1990;1990;1990;3;3;0;0;0;5;2;L505062;1945;1960;x
Narendra;505077;IND;1945;1990;1990;1990;3;3;0;0;0;5;2;L505150;1945;1960;x
Ahmad Ali of Malerjotla;505078;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505178;1930;1960;x
Ali Jah of Gwalior;505079;IND;1930;1940;1990;1990;2;6;64;1;0;5;0;L505179;1930;1960;x
Anandrao IV. of Dhar;505080;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505180;1930;1960;x
Badur of Bharatpur;505081;IND;1938;1990;1990;1990;3;3;0;0;0;5;0;L505181;1938;1960;x
Bhupindher Singh of Patiala;505082;IND;1930;1930;1990;1990;2;3;0;1;0;5;0;L505182;1930;1960;x
Brijendra of Bharatpur;505083;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505183;1930;1960;x
Deb Barman of Tripura;505084;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505184;1930;1960;x
Desai of Savantwadi;505085;IND;1930;1990;1990;1990;3;6;513;1;0;5;0;L505185;1930;1960;x
Digvijaysinhji of Nawanagar;505086;IND;1930;1930;1990;1990;2;4;0;1;0;5;0;L505186;1930;1960;x
Fakhr of Jaora;505087;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505187;1930;1960;x
Farzand of Baroda;505088;IND;1930;1990;1990;1990;3;4;1;1;0;5;0;L505188;1930;1960;x
H.E.H. Rustam of Hyderabad;505089;IND;1930;1930;1930;1990;1;3;0;1;0;5;0;L505189;1930;1960;x
Himatsinhji of Idar;505090;IND;1930;1990;1990;1990;3;2;0;0;0;5;0;L505190;1930;1960;x
Jagatdipredra of Cooch Bihar;505091;IND;1930;1990;1990;1990;3;3;2;0;0;5;0;L505191;1930;1960;x
Jagatjit Singh of Kapurthala;505092;IND;1930;1990;1990;1990;3;4;1;0;0;5;0;L505192;1930;1960;x
Kshatriya of Dewas;505093;IND;1930;1990;1990;1990;3;2;0;0;0;5;0;L505193;1930;1960;x
Mirza III. of Cutch;505094;IND;1930;1990;1990;1990;3;3;1;0;0;5;0;L505194;1930;1960;x
Mirza IV. of Cutch;505095;IND;1942;1990;1990;1990;3;3;32;0;0;5;0;L505195;1942;1960;x
Mustaid Jang of Rampur;505096;IND;1939;1990;1990;1990;3;4;0;0;0;5;0;L505196;1939;1960;x
Rajaram II of Kolhapur;505097;IND;1930;1990;1990;1990;3;4;16;0;0;5;0;L505197;1930;1960;x
Rama Varma II of Travancore;505098;IND;1930;1990;1990;1990;3;4;4;0;0;5;0;L505198;1930;1960;x
Rishi of Alwar;505099;IND;1945;1990;1990;1990;3;4;8;0;0;5;0;L505199;1945;1960;x
Sawai of Alwar;505100;IND;1930;1990;1990;1990;3;2;0;0;0;5;0;L505200;1930;1960;x
Shabeg Singh;505101;IND;1942;1944;1947;1990;1;6;5;3;0;5;0;L505201;1942;1960;x
Sidi of Sachin;505102;IND;1930;1990;1990;1990;3;3;16;0;0;5;0;L505202;1930;1960;x
Sikhander of Bhopal;505103;IND;1930;1990;1990;1990;3;4;64;0;0;5;0;L505203;1930;1990;x
Tukorijao III. of Dewas;505104;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505204;1930;1960;x
Umaid of Jodhpur;505105;IND;1930;1930;1990;1990;2;5;64;0;0;5;0;L505205;1930;1960;x
Wodeyar IV. of Mysore;505106;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505206;1930;1960;x
Wodeyar V. of Mysore;505107;IND;1940;1990;1990;1990;3;3;2;0;0;5;0;L505207;1940;1960;x
Yadavindra Singh of Patiala;505108;IND;1938;1943;1990;1990;2;4;0;1;0;5;0;L505208;1938;1960;x
Zubdat of Palanpur;505109;IND;1930;1990;1990;1990;3;3;0;0;0;5;0;L505209;1930;1960;x
Raol III of Bhavnagar;505110;IND;1930;1990;1990;1990;3;4;8192;0;0;5;1;L505210;1930;1960;x
Hanwanth of Jodhpur;505111;IND;1938;1990;1990;1990;3;4;4096;0;0;5;2;L505211;1938;1960;x
Kishore of Tripura;505112;IND;1942;1990;1990;1990;3;3;0;0;0;5;2;L505212;1942;1960;x
Ahsan;505113;IND;1945;1990;1990;1990;3;3;256;0;0;5;0;L505000;1945;1960;x
Airey;505114;IND;1943;1946;1990;1990;3;3;129;1;0;5;0;L1003;1943;1960;x
Andrade;505115;IND;1944;1990;1990;1990;3;4;256;0;0;5;0;L505003;1944;1960;x
Bahadur Kohoon of Jaisalmer;505116;IND;1930;1930;1990;1990;2;2;0;0;0;5;0;L505006;1930;1960;x
Bahadur Aly of Patiala;505117;IND;1930;1990;1990;1990;3;2;0;0;0;5;0;L505007;1930;1960;x
Anagnostopoulos;505118;IND;1940;1990;1990;1990;3;3;0;0;0;4;2;L31550;1940;1960;x
Geanados;505119;IND;1930;1939;1990;1990;2;3;8192;1;0;4;2;L31552;1930;1960;x
Kaleandros;505120;IND;1945;1990;1990;1990;3;3;0;0;0;4;2;L31553;1945;1960;x
Katassos;505121;IND;1930;1990;1990;1990;3;3;0;0;0;4;2;L31554;1930;1960;x
Kellas;505122;IND;1900;1990;1990;1990;3;3;4096;0;0;4;2;L31555;1944;1960;x
Palitseas;505123;IND;1939;1990;1990;1990;3;3;0;0;0;4;2;L31556;1939;1960;x
Papagos;505124;IND;1930;1930;1930;1990;1;3;512;1;0;4;2;L31557;1930;1960;x
Papanikolaou;505125;IND;1944;1946;1990;1990;2;3;0;1;0;4;2;L31558;1944;1960;x
Perrikos;505126;IND;1938;1990;1990;1990;3;3;0;0;0;4;2;L31559;1938;1960;x
